Name,Ingredients,Instructions
Vietnamese Spring Roll Sauce,"['13 cup fish sauce', '1 tablespoon minced garlic', '1 tablespoon chili sauce', '14 cup sugar', '1 lemon, juice of', '14 cup rice vinegar', '1 12 tablespoons water']","['Combine all ingredients in a bowl.', 'Season to taste with additional sugar, fish sauce or water.']"
Bisquick Waffles,"['2 cups Bisquick', '12 cup margarine', '1 cup club soda', '2 eggs', '1 teaspoon vanilla']","[""Melt margarine and cool until it won't scramble the eggs."", 'Add eggs and vanilla to margarine and whisk together.', 'Add club soda.', 'Add bisquick and mix.', 'There will be lumps but most will come out.', 'Cook in a waffle iron until golden.']"
Daikon Radish and Cucumber Mul (Water) Kimchi,"['12 cm Daikon radish', '1 Cucumber', '1/4 Apple', '1 as many (to taste) Red and yellow bell peppers', '1/2 clove Garlic', '3 slice Sliced ginger', '1 tsp Red chili peppers (sliced into rounds)', '1 tsp Rock salt (or regular salt)', '350 ml Water', '1 tsp Joshinko (or mochiko)', '1 tsp Sugar']","['Thinly slice the garlic and ginger.', ""You can actually cut them however you like, but don't grate them or they will cloud up the brine."", 'Put all of the ingredients into a pot and turn on the heat.', 'Mix them together well, and when it starts to simmer turn off the heat.', 'Once it has cooled, add the garlic and ginger.', 'Cut the cucumber and daikon radish into thick slices and lightly apply salt (rock salt).', 'Wait 15-20 minutes.', 'Save the the juice to use in the brine, as well.', 'Peel the apple and slice into 5 mm thick wedges.', 'Cut the bell peppers into 1 cm wide strips.', 'The fresh aroma of the peppers goes great with this dish.', 'Take the vegetables from Step 3, plus the apples, bell peppers, and chili pepper and add to the brine from Step 2, adjusting the amount of salt as needed.', ""If it's too salty, add some water."", '[Fermenting] Transfer to a container and leave at room temperature for about 2 hours to half a day in summer, 2-3 days in spring or fall, or 4-5 days in winter.', 'Then, store it in the refrigerator.', 'As it ferments, the color of the vegetables will change and it will become thicker and more acidic.', ""This is the perfect time for consuming it, but with my family, it's already gone by then."", '[Mul kimchi juice] The juice, brimming with plant-based lactobacillus, is supposed to be very good for your body.', 'It has about 20 times more lactobacillus as nukazuke pickles.', '[Using leftovers] Tomato mul kimchi using leftover juice', 'Quick instant mul kimchi pickles']"
Moroccan Vegetable Stew With Couscous,"['1 tablespoon olive oil', '2 medium carrots, sliced 1/4 & # 8243, thick', '1 12 lbs butternut squash, peeled and cut into 1 inch cubes', '1 medium onion, chopped', '1 (15 ounce) can garbanzo beans, drained', '1 (14 ounce) can stewed tomatoes', '12 cup pitted prune, chopped', '12 teaspoon cinnamon (more if you like)', '12 teaspoon salt', '18 teaspoon crushed red pepper flakes', '1 cup couscous', '1 cup vegetable broth', '2 tablespoons chopped cilantro or 2 tablespoons parsley']","['In a nonstick skillet, heat oil over medium high heat.', 'Add carrots, squash, and onion and cook until golden, about 10 minutes.', 'Stir in garbanzo beans, stewed tomatoes, prunes, cinnamon, salt, crushed red pepper, and 1 and 1/2 cups water.', 'Heat to boiling.', 'Reduce heat to low and simmer 30 minutes or until all vegetables are tender.', 'Meanwhile, prepare couscous as label directs, but use vegetable broth in place of the water called for on label.', 'Stir cilantro into stew.', 'Spoon stew over couscous to serve.']"
Chicken Filled Stuffing Rolls,"['12 Rhodes Texas Rolls, thawed but still cold', '8 oz. boneless skinless chicken breats', '1 tbsp. butter', 'margarine, melted', '3 oz. pkg. cream cheese', '1/4 tsp. thyme', '1/4 tsp. salt', '1/4 tsp. pepper', '1 cup herb bread stuffing', '1 egg, beaten']","['Cut chicken into 1-inch cubes.', 'Saute chicken in butter.', 'Let cool.', 'Mix chicken, cream cheese, thyme, salt and pepper.', 'Press rolls into 3-inch circles and divide filling among 12 rolls.', 'Pull edges together to seal.', 'Cursh herb mixture into crumbs.', 'Dip each filled roll in egg and roll in crumbs.', 'Place smooth side up in sprayed muffin tins.', 'Bake at 350 degrees F. 20-25 minutes.', 'Serve warm.']"
Barbecue Sauce (Bar-B-Que),"['12 tablespoon butter', '12 onion, diced', '4 (8 ounce) cans tomato sauce', '1 12 cups water', '3 12 tablespoons Worcestershire sauce', '3 tablespoons vinegar', '2 tablespoons brown sugar', '2 tablespoons chili powder', '2 tablespoons lemon juice', '1 12 tablespoons salt', '2 teaspoons pepper', '2 teaspoons paprika', '2 teaspoons crushed red pepper flakes', '2 teaspoons Tabasco sauce']","['In a large saucepan, melt butter over medium-low heat; saute onion for 5 minutes.', 'Add the remaining ingredients, bring to a boil; reduce heat and simmer until reduced to desired thichness and flavors are well blended (about 20 minutes).', 'Adjust seasonings to taste.', 'Use to baste meats and poultry when grilling or roasting or use as a dipping sauce.']"
Veggie Burger,"['3 tablespoons olive oil', '34 cup fresh corn kernels', '6 mushrooms, finely chopped', '2 scallions, finely chopped', '12 red bell pepper, finely chopped', '1 garlic clove, finely chopped', '1 teaspoon cumin', '1 dash cayenne pepper', '12 cup chopped fresh spinach', '1 carrot, peeled and grated', '1 small potato, peeled and grated', '1 egg white', 'salt and pepper', '12 cup fresh breadcrumb']","['In a large pan heat 1 tablespoon oil over medium high heat.', 'Stir in corn, mushrooms, scallions, and bell pepper.', 'Cook for 3-4 minutes.', 'Add garlic, cumin and cayenne and cook for 30 seconds.', 'Remove from heat and stir in spinach.', 'Add carrot and potato and stir to combine.', 'Add egg white and season with salt and pepper.', 'Stir in enough bread crumbs so that the mixture holds together.', 'Shape mixture into 6 disks and place on a plate.', 'Chill for 1 hour.', 'Heat 2 tablespoons olive oil in non-stick skillet and cook veggie burgers until golden on each side.']"
Braciola and Sausage Sunday Gravy,"['6 very thin top round steaks, about 8 ounces', 'Salt and freshly ground black pepper', '1 cup grated pecorino cheese, plus more to pass at the table', '1/2 cup homemade stale white breadcrumbs or panko, toasted', '3/4 cup fresh flat-leaf parsley leaves, chopped', '1/4 cup pine nuts or sliced almonds, toasted', '2 teaspoons lemon zest', '4 ounces salami or prosciutto di Parma, finely chopped', '6 cloves garlic, 3 minced or grated, 3 crushed', '2 small chile peppers such as Italian cherry or Fresno, 1 seeded and finely chopped (can substitute 1 teaspoon dried red crushed pepper flakes), and 1 thinly sliced', '5 tablespoons EVOO', '6 links hot Italian sausage', '1 teaspoon fennel seeds, 1/3 palmful', '1 cup dry red wine', '2 large cans Italian San Marzano tomatoes', '1 bay leaf', '1 small carrot, peeled and halved', '1 small rib celery, halved', '1 small onion, halved and peeled', '2 cups passata or tomato puree', 'A handful of fresh basil leaves, torn', '1 large red or yellow onion, thinly sliced', '2 cubanelle peppers, thinly sliced', '1 large red bell pepper, thinly sliced', '1 cup chicken or beef stock', '1 tablespoon tomato paste', '2 to 3 tablespoons butter', '1 1/2 pounds spaghetti']","['Sprinkle the meat on both sides with salt and pepper.', 'In a bowl, combine half of the cheese, the breadcrumbs, 1/2 cup parsley, pine nuts, lemon zest, salami, minced garlic and the finely chopped chile pepper.', 'Top the steaks, leaving a 1-inch border.', 'Roll and tie the meat.', 'Heat about 2 tablespoons of EVOO in a pot over medium-high heat.', 'When the oil smokes, add the meat bundles and brown.', 'Remove the meat bundles, then add the sausages and cook until brown, then remove.', 'Add about 1 tablespoon of EVOO and reduce the heat to medium, then stir in the fennel seeds and cook for 15 seconds.', 'Add the wine and deglaze the pan, then add the tomatoes, bay leaf, carrots, celery and halved onion.', 'Break up the tomatoes, and add the passata, then stir in the basil and season with salt and pepper.', 'Slide the meat and sausages into the sauce and bring to a bubble, reduce the heat and simmer partially covered for a couple of hours, stirring occasionally.', 'In a skillet, heat about 2 tablespoons EVOO, 2 turns of the pan, then add the sliced onions, cubanelles, red bell peppers and sliced chile pepper, and cook to soften, stirring frequently, 12 to 15 minutes.', 'Add the stock, the remaining 1/4 cup parsley, tomato paste and season with salt and pepper.', 'Simmer 15 minutes more.', 'For a make-ahead meal, cool the sauce and meat and refrigerate.', 'Reheat over a medium-low flame on the stovetop until warmed through.', 'Store the onions and peppers separately and reheat over medium-low heat in small skillet.', 'To serve, bring a large pot of water to a boil, salt the water and cook the spaghetti to al dente.', 'Place the meat and sausages on a serving platter.', 'Remove the onions, carrots, celery and bay leaf.', 'Add about 1 cup of the starchy cooking water to the sauce, then put half of the sauce in a gravy boat.', 'Melt the butter into the remaining sauce and toss with the pasta and cheese.', 'Serve the pasta alongside the meat roll and sausage.', 'Top the pasta and meat with more sauce and cheese, and serve the peppers and onions on top of the sausage.']"
Tofu & Mushrooms Marsala,"['4 garlic cloves, pressed or minced', '2 tablespoons olive oil', '1 red bell pepper, chopped', '1/2 teaspoon dried oregano', '1/2 teaspoon salt', '2 cups Marsala wine', '1 cake firm tofu (about 16 ounces), cut into 3/4-inch cubes', '10 ounces moonlight or cremini mushrooms, sliced', '1 14-ounce can of diced tomatoes', '1/4 cup chopped fresh basil', 'Salt and pepper', '1 loaf of crusty bread']","['In a pot on medium heat, cook the garlic in the oil just until it sizzles and then add the bell peppers, oregano, and salt.', 'Cook, stirring often, for 5 minutes.', 'Add the Marsala and the tofu and cook on high heat for 4 minutes to reduce the wine a bit.', 'Add the mushrooms and tomatoes and cook on medium-high heat for 5 minutes.', 'Add the basil and salt and pepper to taste.', 'Serve with plenty of crusty bread to soak up the flavorful broth.', 'On the side, Lemony Green Beans (page 192) and/or a green salad with Sour Cream Lemon Dressing (page 223), and Orange-Almond Polenta Cake (page 266) for dessert.']"
A Drum of Eggplant and Bucatini,"['3 large eggplants (each at least 11 inches long)', 'Salt', '1/2 cup Toasted Bread Crumbs', '2 tablespoons extra virgin olive oil', '1/4 cup finely chopped onions', '1 large carrot, finely chopped', '1 rib celery, finely chopped', '3 cloves garlic, minced', '5 cups chopped fresh or canned (drained) plum tomatoes (about 10 medium size)', '1/4 cup dry red wine', '1 bay leaf', '1 1/2 teaspoons fine sea salt', 'Freshly ground black pepper to taste', '2 cups bucatini broken into thirds', '1 pound ground veal', '1 large egg, beaten', '2 tablespoons dry white wine', '2 tablespoons freshly grated Pecorino cheese', '1/2 cup Toasted Bread Crumbs', '1 teaspoon fine sea salt', '2 tablespoons butter', '1 1/2 cups cubed fresh mozzarella (fior di latte) cheese (see Notes)', '1/4 cup chopped fresh Italian parsley leaves', '1/2 cup peanut oil for frying', '1/4 cup freshly grated Pecorino cheese']","['Cut off the stems of the eggplants and discard.', 'Slice the eggplant lengthwise into .5-inch-thick slices.', 'Salt and layer the eggplant slices in a colander set over a bowl.', 'Place a large bowl of water on top of the slices to act as a weight.', 'Let the eggplant sweat for at least 1 hour to remove the excess water.', 'Butter a 9 X 3 1/2-inch-deep round mold or cake pan and coat the inside evenly with the 1/2 cup bread crumbs.', 'Shake out the excess crumbs and refrigerate the mold until ready to fill.', 'To make the sauce: In a large saucepan, heat the olive oil and cook, stirring, the onions, carrot, and celery until they soften.', 'Add the garlic and cook, stirring, until the garlic softens.', 'Stir in the tomatoes, red wine, and bay leaf.', 'Cover the pan and simmer the sauce for 30 minutes.', 'Season with salt and pepper and set aside.', 'Remove the bay leaf before using.', 'Cook the bucatini according to the directions on the package.', 'Drain and transfer to a large bowl.', 'Set aside.', 'In a medium-size bowl, combine the veal, egg, white wine, the 2 tablespoons grated Pecorino, bread crumbs, and salt.', 'Mix gently to just combine the ingredients.', 'Form marble-size meatballs with your hands.', 'Heat the butter in a large saute pan and fry the meatballs (see Notes) until browned on all sides.', 'Transfer the meatballs to the bowl with the bucatini.', 'Add the mozzarella, parsley, and 2 cups of the tomato sauce.', 'Stir to combine the ingredients well and set aside.', 'Rinse and dry the eggplant slices.', 'Heat the peanut oil in a large saute pan over medium-high heat.', 'Fry the eggplant slices a few at a time until they soften, about 2 minutes on each side.', 'Drain the slices on brown paper.', 'Use additional oil if the pan seems dry.', 'Preheat the oven to 325F.', 'Line the prepared mold with the eggplant slices, draping them lengthwise over the bottom and overlapping them up the sides of the mold.', 'There should be about a 3-inch overhang over the top edges of the mold.', 'Make sure there are no open spots and that the mold is completely lined with the slices.', 'Spoon the bucatini mixture evenly in the mold, packing it down with a wooden spoon all the way around.', 'Fold the overhanging slices of eggplant in over the top of the mold; the mixture should be completely encased by the eggplant.', 'Spread 1/2 cup of the remaining tomato sauce over the top of the mold and sprinkle with the Yicup Pecorino.', 'Bake the timballo, uncovered, for 45 minutes.', 'It is done when the timballo shrinks a bit along the sides and a knife will easily move along the sides.', 'Remove the mold from the oven and loosely cover the top with a sheet of aluminum foil.', 'Let the mold stand for 20 minutes.', 'Heat the remaining tomato sauce.', 'Remove the foil from the timballo and run a butter knife around the inside edges to loosen it.', 'Place a serving dish larger than the mold over the top and carefully invert it onto the dish.', 'Cut the timballo into wedges and serve with additional sauce on the side.']"
