Name,Ingredients,Instructions
Pecan Crusted Mozzarella,"['2 cups roasted pecans', '1 1/2 cups flour', '2 eggs beaten, plus 2 tablespoons milk', '8 (2-ounce) slices of fresh mozzarella', 'Salt and white pepper', '1 cup plus, 3 tablespoons olive oil', '1 medium yellow onion, julienne', '1 medium red onion, julienne', '2 tablespoons minced shallots', '1 tablespoon minced garlic', '1/4 cup rice wine vinegar', '1 tablespoon honey', '8 cups fresh spinach, stemmed and cleaned', 'Black pepper', '2 1/2 tablespoons paprika', '2 tablespoons salt', '2 tablespoons garlic powder', '1 tablespoon black pepper', '1 tablespoon onion powder', '1 tablespoon cayenne pepper', '1 tablespoon dried leaf oregano', '1 tablespoon dried thyme']","['In a food processor, puree the pecans until smooth.', 'Add enough flour to bind the pecans and form a crust, about 1/2-cup.', 'Season the crust with essence.', 'Season the remaining flour with essence.', 'Season both sides of mozzarella cheese with salt and pepper.', 'Dredge each slice of cheese in the flour.', 'Dip each slice in the egg wash, removing any excess.', 'Dredge the slices in the pecan crust, covering the entire slice completely.', 'Set the cheese aside.', 'In a sauce pan, heat a tablespoon of the olive oil.', 'When the oil is hot, saute the onions until they caramelize, about 8 minutes.', 'Add the shallots and garlic.', 'Whisk in the olive oil and vinegar.', 'Stir in the honey to taste.', 'Bring the dressing up to a simmer.', 'Season with salt and black pepper.', 'In a saute pan, heat the remaining olive oil.', 'When the oil is hot, pan-fry the cheese for 1 to 2 minutes on each side or until the crust is golden.', 'Remove from the oil and drain on a paper-lined plate.', 'Season with essence.', 'Toss the spinach with the dressing and mound in the center of the plate.', 'Arrange the cheese around the greens.', 'Garnish with black pepper around the rim.', 'Combine all ingredients thoroughly and store in an airtight jar or container.', 'Yield: about 2/3 cup']"
Tijuana Hooker,"['1 fluid ounce tequila (any brand)', ""1 fluid ounce pickle juice (Kosher just doesn't cut it, we strongly suggest plain old dill pickle juice from WHOLE pickles, NOT)""]","[""You'll need two shot glasses for this drink."", 'Put Shot of tequila in one shot glass, put the dill pickle juice in the other.', 'Take the shot of tequila followed directly by the shot of dill pickle juice.', 'Reapeat as necessary.']"
Campbell's Glazed Pork Chops,"['2 tablespoons cornstarch', '12 cup water', '1 tablespoon margarine', '6 pork chops, 3/4"" thick', ""1 can Campbell's French onion soup"", '2 tablespoons packed brown sugar']","['MIX cornstarch and water in cup until smooth.', 'HEAT margarine in skillet.', 'Add chops and cook until browned.', 'ADD soup and sugar.', 'Heat to a boil.', 'Cover and cook over low heat 5 minutes or until done.', 'REMOVE chops and keep warm.', 'Add cornstarch mixture.', 'Cook until mixture boils and thickens, stirring.', 'Serve over chops.']"
Reese's Candy Peanut Butter Cake,"['1 12 cups all-purpose flour', '2 teaspoons baking powder', '34 cup sugar', '14 teaspoon salt', '14 cup margarine (softened)', '34 cup milk', '13 cup peanut butter', '2 eggs', ""12 cup coarsely chopped Reese's Peanut Butter cups""]","['Combine all ingredients except candy in a bowl and mix at a low speed.', 'Scrape sides of bowl very often.', 'Beat on high for approximately 3 minutes.', 'Continue to scape sides of bowl often.', 'Pour into a greased and floured pan, either a round pan 9 inches or square 8x8 pan.', ""Sprinkle top of mixture with reese's peanut butter cups."", 'Put into a preheated oven of 350 degrees.', 'Bake for 35 to 40 minutes or until toothpick comes out clean of center.', 'Can be served warm or cool.', 'Enjoy!']"
Honey Milk Balls,"['1 cup oats', '1 cup powdered milk', '12 cup peanut butter', '12 cup honey']","['Mix all ingredients until evenly combined with clean hands or a silicone spoon.', 'Form into 1-inch balls.', 'Remember these are no bake!', 'Serve immediately if able, but can be stored in an airtight container for later.', 'Glass of milk required for a delicious treat.', 'It is recommended that children under two not be served honey.']"
Cinnamon Muffins,"['50 grams butter', '3/4 cup milk', '2 eggs, beaten', '2 1/4 cup AP Flour', '4 tsp baking powder', '1 tsp ground cinnamon', '1 pinch salt', '1/2 cup heaped brown sugar', '6 tbsp white sugar for topping']","['Pre-heat Oven to 200C.', 'Grease a 12 hole muffin pan', 'Melt butter in a saucepan and allow to cool.', 'Thereafter add the milk and eggs and mix together', 'Sift the flour, baking powder, cinnamon and salt in a large bowl.', 'Stir in the brown sugar', 'Pour the egg mixture into the dry ingredients and stir until only just combined.', 'Mixture should still be slightly lumpy', 'Spoon the mixture into the muffin pans and sprinkle with white sugar.', '(You may add more or less white sugar if you like.', 'Once baked it gives the muffin a crispy topping which i just adore!)', 'Bake for 15-18 minutes until golden brown.', 'Leave in pan for 5 minutes then transfer to wire rack to cool completely']"
Jane's Pickled Beets,"['2 quarts beets', '2 cups sugar', '2 cups water', '2 cups vinegar', '1 tablespoon ground cinnamon', '1 teaspoon ground cloves', '1 teaspoon ground allspice', 'whole cloves']","['In a large pot, cover beets with water.', 'Bring to a boil, and boil on medium-high until beets are cooked,.', 'Peel beets, slice and put in sterilized bottles.', 'In each bottle, just on top of the beets, put in 3 or 4 whole cloves.', 'Next, in a large saucepan, mix together sugar, water, vinegar, cinnamon, ground cloves, and allspice.', 'Place on medium-high heat and bring to a boil.', 'Boil for 2-3 minutes.', 'Pour into each bottle, making sure there are no air pockets.', 'Cover with seals and tighten, hand tight with rings.']"
Bistake ( Beef Steak) Recipe,"['450 gm Rump steak', '2 x Onions', '75 ml Vinegar', '1 tsp Salt', '1 tsp Coarsely grnd black', '100 ml Oil', '1 sprg curry leaves', '2 x Cm cinnamon stick', '1 tsp Grnd mustard', '100 ml Stock', '1 tsp Sugar', '1/2 tsp Chilli pwdr']","['Slice the beef into 50mm slices.', 'Make onion rings with 1 1/2 onions and chop remainder.', 'Mix together the vinegar, salt and pepper in a bowl and marinate beef for 1 hour.', 'Heat the oil in a frying pan and when warm add in the curry leaves, minced onion and cinnamon stick.', 'When fragrant add in the beef and marinade.', 'Gover pan and cook over a low heat until the beef is tender.', 'Remove the beef and set aside.', 'Add in the onion rings to the pan and stir fry for a couple of min.', 'Add in the mustard, stock, sugar and chilli pwdr and mix well.', 'Put back the beef slices and cook for a further 2-3 min.', 'Remove the cinnamon stick before serving.', 'Indra Jayasekera,']"
Sauteed Chicken Cordon Bleu,"['6 boneless chicken breasts, pounded to 1/4 inch thickness', '6 slices prosciutto ham', '6 slices swiss cheese', '1 can cream of chicken soup', 'herbes de provence', 'butter', 'salt and pepper']","['Pound breasts to uniform thickness.', 'Place one slice each of the ham and cheese on top of each breast.', 'Starting from the narrow end, roll breasts, securing with two toothpicks each.', 'Melt butter in skillet and brown rolled breasts on all sides.', 'Blend cream of chicken soup, seasoned with herbs, salt and pepper with no more than 1/3 cup of water, wine or broth.', 'Pour soup over chicken and simmer until chicken is cooked through, about 35 minutes.', 'Taking the top on or off the pan will help get your sauce to the desired consistence.', 'Serve hot, over white rice, with peas and onions.', ""Don't forget to take out the toothpicks!""]"
Salsa Chicken With Rice Recipe,"['1 pound chicken cutlets', '1 jar salsa', '3-4 tbsp. butter', 'Pepper', 'Lowfat sour cream', 'Sliced black olives', 'Rice']","['Heat butter and pepper in frying pan.', 'Trim cutlets and saute/fry in pan, turning occasionally till cooked throughout (10-15 min).', 'Pour salsa into pan on top of chicken.', 'Continue to simmer for about 15-20 min with a cover.', 'While chicken is simmering, prepare rice.', 'Serve chicken on a bed of rice.', 'Top with lowfat sour cream and olives.', 'Serves 3-4.']"
