Name,Ingredients,Instructions
Grilled Cheddar and Bacon with Mango Chutney,"['8 (1/4-inch-thick) slices whole-grain bread', '1 1/2 tablespoons unsalted butter, softened', '4 teaspoons mango chutney', '6 ounces thinly sliced Cheddar (preferably Colby or Longhorn)', '8 cooked bacon slices, halved crosswise']","['Spread 1 side of each bread slice with butter.', 'Turn over 4 slices and spread with chutney, then divide cheese and bacon among them.', 'Top with remaining bread slices, buttered sides up.', 'Heat a dry 12-inch heavy skillet over moderate heat until hot, then cook sandwiches, 2 at a time, pressing occasionally and turning over once, until bread is golden brown and cheese is melted, about 5 minutes total per batch.']"
Creamy Scrumptious Scallops,"['9 large sea scallops', '1 tablespoon butter, divided (or margarine)', '1 tablespoon cream cheese, herb & garlic spreadable type', '12 tablespoon mustard, Dijon type', '14 cup whipping cream (33%)', '12 tablespoon white wine', '2 tablespoons blue cheese, crumbled', '3 large fresh strawberries, hulls left on']","['Melt half of the butter in a medium frying pan , cook and turn the scallops for 4 minutes or until they are opaque and still soft and tender; transfer the scallops to a plate and set aside until the sauce is prepared.', 'In the same frying pan melt the other half of the butter; as the butter melts add the cheese spread and mustard, whisk until smooth for about 2 minutes.', 'Add the whipping cream; stir and bring to a boil, stir in the wine until combined and smooth, about 3 minutes.', 'Return the cooked scallops to the pan, stir just until the scallops are warmed, about 2 minutes and then immediately remove the pan from the heat; do not overcook or the scallops will become rubbery.', 'Place the scallops on three scallop shaped dishes or on small plates lined with lettuce.', 'Sprinkle the crumbled blue cheese around the scallops; pour the cream sauce over the scallops.', 'Slice the strawberries partly through leaving the green top to hold the slices together, Garnish with the sliced strawberry.']"
Chicken and Hazelnut Citrus Salad,"['2 pieces Chicken Breast', '3 Tablespoons Balsamic Vinegar Plus 2 Teaspoons, Divided', '2 whole Oranges', '1/2 cups Hazelnuts, Dry Roasted And Skins Removed', '1 Tablespoon Olive Oil', '2 cups Mixed Salad Leaves']","['Place the chicken between 2 pieces of cling wrap.', 'Using a rolling pin, bash the chicken to flatten out into an even thickness.', 'In a bowl, add chicken and 3 tablespoon of balsamic vinegar.', 'Allow to marinate while you start the salad.', 'Peel and segment one orange then slice up the segments into smaller pieces.', 'Chop up the hazelnuts.', 'Place the chicken in a hot, lightly oiled pan and grill on both sides until cooked.', 'This shouldnt take very long because you have flattened it out.', 'While the chicken is grilling, make the dressing: juice the remaining orange and pour into a sealable container with the oil and remaining 2 teaspoons of vinegar.', 'Shake vigorously.', 'Remove chicken once cooked and let rest.', 'In a bowl, add salad leaves, orange pieces and chopped hazelnuts.', 'Slice chicken and add to the salad.', 'Add as much dressing as desired.', 'You can make a larger salad if you like and serve it with the chicken breasts whole on the side.']"
Quick & Easy Yakisoba Bread,"['1 Yakisoba noodles', '1 Bread (hot dog rolls)', '1 Mayonnaise', '1 Red pickled ginger (optional)']","['Spread mayonnaise inside of the slice.', 'Stuff the bread with as much yakisoba as you want.', ""Top with red pickled ginger and it's done!"", '!']"
Ww Friendly Chocolate Cranberry Tart,"['12 ounces cranberries ((340g)', '12 cup brown sugar', '14 cup water', '12 cup rolled oats', '14 cup all-purpose flour', '2 12 tablespoons butter, softened', '14 cup brown sugar', '12 teaspoon vanilla', '6 ounces bittersweet chocolate, melted', '12 cup fat-free sweetened condensed milk', '12 teaspoon vanilla extract', '14 teaspoon salt']","['Preheat oven to 350F (175C).', 'Combine topping ingredients.', 'Cook over medium-high heat until cranberries have popped, 10 minutes.', 'Cool.', 'Coat a 9-inch (23 cm) baking pan with cooking spray.', 'Combine crust ingredients and pat them onto bottom of baking pan.', 'Combine filling ingredients and smooth over crust.', 'Bake until chocolate has slightly set and crust is golden, 25 to 30 minutes.', 'Top with cooled cranberry mixture.', 'Cool completely on rack.']"
Sugar-free (Really) Oatmeal Fruit and Nut Bars,"['1/2 pounds, 78 ounces, weight Oatmeal', '3-58 ounces, weight Pitted Dates', '3-58 ounces, weight Dried Apricots', '1- 1/2 ounces, weight Natural Raisins', '1/2 cups Fat-free Plain Yogurt', '1-78 ounces, weight Natural Cashew Butter', '4 ounces, fluid Water']","['Whisk together the yogurt and nut butter.', 'When whisked well, add the water and whisk again.', 'Finely chop the fruit, then add the fruit and oats to the yogurt mixture.', 'With damp hands, combine well then firmly pack into a 9 by 9-inch baking tray.', 'Bake for 25 minutes at 350 degrees Fahrenheit.', 'Cut them into 16 squares with a sharp knife.', 'These will keep in the fridge for 10 days.']"
Neapolitan Pizza Sauce,"['14 ounces roma tomatoes, drained and run through a food mill', '1 tablespoon olive oil', '1 teaspoon salt', '1 teaspoon dry oregano', '14 teaspoon crushed hot red pepper']","['Combine all ingredients.', 'Stir well.', 'Cover and refrigerate overnight.']"
Meatball Shish Kabobs,"['1 (16 ounce) packagefrozen fully cooked meatballs, thawed (about 30 meatballs)', '2 medium zucchini, cut into 1/2-inch slices', '2 medium summer squash, cut into 1/2-inch slices', '12 cherry tomatoes', '12 white pearl onions', '1 cup barbecue sauce', 'hot cooked rice']","['On metal or soaked bamboo skewers, alternate meatballs, zucchini, summer squash, tomatoes and onions.', 'Grill, uncovered, over medium heat for 6 minutes, turning once.', 'Baste with barbecue sauce.', 'Grill 8-10 minutes longer or until meatballs are heated through and vegetables are tender, turning and basting frequently.', 'Serve over rice.']"
"Potato, Poblano, and Chorizo Tacos","['2 poblano chiles', '1 tablespoon canola oil', '2 cups diced white potato', '1 cup chopped onion', '1 cup fresh corn kernels', '1/8 teaspoon ground red pepper', '5 garlic cloves, minced', '3 ounces Mexican raw chorizo, casings removed', '3/4 cup unsalted chicken stock', '3/8 teaspoon kosher salt', '8 (6-inch) corn tortillas', '1/4 cup sliced green onions', '1 ounce Manchego cheese, shredded (about 1/4 cup)', '8 lime wedges']","['1.', 'Preheat broiler to high.2.', 'Cut poblanos in half lengthwise; discard seeds and membranes.', 'Place poblano halves, skin sides up, on a foil-lined baking sheet; flatten with hand.', 'Broil for 8 minutes or until blackened.', 'Place in a paper bag; fold to close tightly.', 'Let stand 5 minutes.', 'Peel; coarsely chop.3.', 'Heat a large nonstick skillet over medium-high heat.', 'Add oil to pan; swirl to coat.', 'Add potato; cook 5 minutes, stirring occasionally.', 'Remove potato; place in a large bowl.', 'Add onion to pan; cook 3 minutes.', 'Add poblano, corn, red pepper, and garlic; cook 2 minutes, stirring frequently.', 'Add onion mixture to potato.', 'Add chorizo to pan; cook 1 1/2 minutes, stirring to crumble.', 'Return potato mixture to pan.', 'Stir in stock and salt; bring to a boil.', 'Partially cover, reduce heat, and simmer 6 minutes or until potato is tender, chorizo is done, and liquid almost evaporates.4.', 'Working with 1 tortilla at a time, heat tortillas over medium-high heat directly on the eye of a burner for about 15 seconds on each side or until lightly charred.', 'Arrange about 1/3 cup potato mixture in center of each tortilla; top with 1 1/2 teaspoons onions and 1 1/2 teaspoons cheese.', 'Serve with lime wedges.']"
Chili-Cumin Rice and Bean Skillet Supper,"['1 tablespoon vegetable oil', '1 large onion, chopped', '1 large garlic clove, minced', '2 green bell peppers, seeded and chopped', '4 teaspoons chili powder', '2 teaspoons ground cumin', '1 12 teaspoons salt', '14 teaspoon cayenne pepper', '1 12 cups long grain rice, uncooked', '2 12 cups water', '38 ounces canned tomatoes, including juice', '19 ounces canned black beans, rinsed and drained (Substitute romano beans if preferred)', '2 cups corn kernels']","['Heat the oil in a large saucepan over medium heat.', 'Add the onion, garlic and half of the peppers.', 'Stir occasionally for 5 minutes.', 'Add the spices and stir constantly for about 1 minute.', 'Add the rice, stirring until coated.', 'Stir in the water and tomatoes, including the juice.', 'Bring to a boil, stirring frequently.', 'Reduce the heat to low, cover and barely simmer for 20 minutes.', 'Add the drained beans, remaining peppers and corn.', 'Cover and continue cooking until the rice is done as you like it, from 15 to 20 minutes.']"
